spin,company_name,status,phone,mailing_address,mailing_city,mailing_state,mailing_zip,physical_address,physical_city,physical_state,physical_zip,last_updated
143011292,"Computer Service On Site, Inc.",Closed,912-474-6595,6251 Forsyth Road,Macon,GA,31210,6251 Forsyth Road,Macon,GA,31210,2024-06-28T04:53:00.000
143011293,"WSB Computer Services, inc",Active,719-589-8940,21 Craft Dr,Alamosa,CO,81101,21 Craft Dr,Alamosa,CO,81101,2024-06-28T04:53:00.000
143011294,R.K. Electric Inc,Closed,510-770-5660,44075 Fremont Blvd.,Fremont,CA,94538,44075 Fremont Blvd.,Fremont,CA,94538,2024-06-28T04:53:00.000
143011297,Creative Friendly Technology Inc.,Closed,813-980-1317,P.O. Box 291783,Tampa,FL,33687,P.O. Box 291783,Tampa,FL,33687,2024-06-28T04:53:00.000
143011299,"Websense, Inc.",Closed,800-723-1166,10240 Sorrento Valley Road,San Diego,CA,92121,10240 Sorrento Valley Road,San Diego,CA,92121,2024-06-28T04:54:00.000
143011300,Bellweather Technology Corp.DBA Computerland of Louisana,Closed,504-588-2090,825 Girod Street,New Orleans,LA,70113,825 Girod Street,New Orleans,LA,70113,2024-06-28T04:54:00.000
143011301,QPC Systems,Closed,712-325-4037,1413 West Broadway,Council Bluffs,IA,51501,1413 West Broadway,Council Bluffs,IA,51501,2024-06-28T04:54:00.000
143011302,Azop Corporation dba Colusanet,Closed,530-458-7766,1041 Main St.,Colusa,CA,95932,1041 Main St.,Colusa,CA,95932,2024-06-28T04:54:00.000
143011303,Advance Systems Design Inc,Closed,303-674-2222,P.O. Box 3131,Evergreen,CO,80437,P.O. Box 3131,Evergreen,CO,80437,2024-06-28T04:54:00.000
143011307,"Technologies Management Services, Inc.",Closed,409-639-9867,117 South First Street,Lufkin,TX,75901,117 South First Street,Lufkin,TX,75901,2024-06-28T04:54:00.000
143011308,Entex Information Services,Closed,503-243-5413,1200 N.W.  Front Avenue,Portland,OR,97209,1200 N.W.  Front Avenue,Portland,OR,97209,2024-06-28T04:54:00.000
143011309,"World Web Internet Services Provider, Inc",Closed,205-942-4700,2200 Riverchase Center,Hoover,AL,35244,2200 Riverchase Center,Hoover,AL,35244,2024-06-28T04:54:00.000
143011311,Mantek of Charleston Incorporated,Closed,843-554-8000,3870 Leeds Ave.,North Charleston,SC,29405,3870 Leeds Ave.,North Charleston,SC,29405,2024-06-28T04:54:00.000
143011312,"IPT Northwest, LLC",Closed,503-235-0664,2705 East Burnside,Portland,OR,97214,2705 East Burnside,Portland,OR,97214,2024-06-28T04:54:00.000
143011314,"Pars Electric,Inc.",Closed,818-500-4977,4718 San Fernando Road,Glendale,CA,91204,4718 San Fernando Road,Glendale,CA,91204,2024-06-28T04:54:00.000
143011318,"S & L Computer Services, Inc.",Closed,701-298-3725,417 Main Avenue,Fargo,ND,58103,417 Main Avenue,Fargo,ND,58103,2024-06-28T04:54:00.000
143011319,Xodus Information Systems,Closed,910-592-8892,P.O. Box 959,Clinton,NC,28329,P.O. Box 959,Clinton,NC,28329,2024-06-28T04:55:00.000
143011320,The Connect! Corporation,Closed,360-456-8713,4501 Intelco Loop SE,Lacey,WA,98503,4501 Intelco Loop SE,Lacey,WA,98503,2024-06-28T04:55:00.000
143011321,Coast to Coast Communications Inc.,Closed,941-371-2690,226 Field End Rd.,Sarasota,FL,34240,226 Field End Rd.,Sarasota,FL,34240,2024-06-28T04:55:00.000
143011322,Etheridge Computer Services,Closed,850-678-8095,4276 Ida Coon Circle,Niceville,FL,32578,4276 Ida Coon Circle,Niceville,FL,32578,2024-06-28T04:55:00.000
143011324,"Manufacturing Planning and Integration,Inc.",Closed,765-449-4100,401 South Earl Avenue,Lafayette,IN,47904,401 South Earl Avenue,Lafayette,IN,47904,2024-06-28T04:55:00.000
143011328,Advanced Cable Communications,Closed,503-370-7796,1596 Center Street N.E.,Salem,OR,97301,1596 Center Street N.E.,Salem,OR,97301,2024-06-28T04:55:00.000
143011329,Devcom Systems Inc,Closed,630-832-2660,107 E. Vallette,Elmhurst,IL,60126,107 E. Vallette,Elmhurst,IL,60126,2024-06-28T04:55:00.000
143011330,"South Western Communications, Inc.",Active,678-376-8884,70 Crestridge Drive,Suwanee,GA,30024,70 Crestridge Drive,Suwanee,GA,30024,2024-06-28T04:55:00.000
143011332,Tierra Del Oro Consulting LLC,Closed,520-888-6881,5931 North Oracle Road,Tucson,AZ,85704,5931 North Oracle Road,Tucson,AZ,85704,2024-06-28T04:55:00.000
143011334,NetPoint,Closed,507-532-9641,201 West Marshall St.,Marshall,MN,56258,201 West Marshall St.,Marshall,MN,56258,2024-06-28T04:55:00.000
143011335,Monmouth Internet Corporation,Active,732-704-1000,"10 Drs. James Parker Blvd., Suite 110",Red Bank,NJ,07701,"10 Drs. James Parker Blvd., Suite 110",Red Bank,NJ,07701,2024-03-18T10:22:00.000
143011337,"Ram Electronics, Inc",Active,406-586-2408,1122 East Main St. Ste. 1,Bozeman,MT,59715,1122 East Main St. Ste. 1,Bozeman,MT,59715,2024-06-28T04:55:00.000
143011340,"WebHouse,Inc.",Closed,516-377-1428,1596 Berkeley Avenue,Baldwin,NY,11510,1596 Berkeley Avenue,Baldwin,NY,11510,2024-06-28T04:56:00.000
143011344,ICG Fiber Optic Technologies Inc of CO,Closed,303-754-1311,6555 South Kenton,Englewood,CO,80111,6555 South Kenton,Englewood,CO,80111,2024-06-28T04:56:00.000
143011346,Aidco Inc,Closed,909-627-5858,5418 Schaefer Avenue,Chino,CA,91710,5418 Schaefer Avenue,Chino,CA,91710,2024-06-28T04:56:00.000
143011349,Fox Computer Systems,Closed,918-775-3099,PO Box 160,Sallisaw,OK,74955,PO Box 160,Sallisaw,OK,74955,2024-06-28T04:56:00.000
143011351,"Computer Network Technology Group, Inc",Closed,303-757-7181,2200 S. Valley Hwy.,Denver,CO,80222,2200 S. Valley Hwy.,Denver,CO,80222,2024-06-28T04:56:00.000
143011354,Microstop Computer Systems,Closed,512-993-1786,5866 Everhart,Corpus Christi,TX,78413,5866 Everhart,Corpus Christi,TX,78413,2024-06-28T04:56:00.000
143011356,HCP,Closed,207-947-1976,1229 Broadway,Bangor,ME,04401,1229 Broadway,Bangor,ME,04401,2024-06-28T04:56:00.000
143011360,Ericsson Inc of Northboro,Closed,508-351-8850,61 Nahatan Street,Norwood,MA,02062,61 Nahatan Street,Norwood,MA,02062,2024-06-28T04:57:00.000
143011362,CyberNet 1 Inc,Active,406-363-2183,222 North Second Street,Hamilton,MT,59840,222 North Second Street,Hamilton,MT,59840,2024-06-28T04:57:00.000
143011363,"Office Computing, Inc.",Active,502-499-7755,2528 Data Dr.,Louisville,KY,40299,2528 Data Dr.,Louisville,KY,40299,2024-06-28T04:57:00.000
143011365,SBCS,Closed,906-486-4696,424 South Pine Street,Ishpeming,MI,49849,424 South Pine Street,Ishpeming,MI,49849,2024-06-28T04:57:00.000
143011366,Telecom Industries Teleco Acquisition Co.,Closed,812-858-6800,4855 Highway 261,Newburgh,IN,47630,4855 Highway 261,Newburgh,IN,47630,2024-06-28T04:57:00.000
143011367,Managed Information Systems,Closed,515-753-5007,9 Westwood Drive,Marshalltown,IA,50158,9 Westwood Drive,Marshalltown,IA,50158,2024-06-28T04:57:00.000
143011368,Verio fka Verio Midwest,Closed,214-678-5730,8700 Stemmons Freeway,Dallas,TX,75247,8700 Stemmons Freeway,Dallas,TX,75247,2024-06-28T04:57:00.000
143011369,Vermouth Computers,Closed,603-336-7013,538 Chesterfield Road,Hinsdale,NH,03451,538 Chesterfield Road,Hinsdale,NH,03451,2024-06-28T04:57:00.000
143011370,"Computer Informaiton Systems Consulting, Inc.",Closed,352-379-5553,2632 North West 43rd St.,Gainesville,FL,32606,2632 North West 43rd St.,Gainesville,FL,32606,2024-06-28T04:57:00.000
143011371,Network Access Solutions,Active,925-382-0410,7172 Regional St.,Dublin,CA,94568,7172 Regional St.,Dublin,CA,94568,2024-06-28T04:57:00.000
143011374,"Reactive Technology, Ltd.",Closed,501-803-4022,89 Rolling Oaks Dr.,Maumelle,AR,72113,89 Rolling Oaks Dr.,Maumelle,AR,72113,2024-06-28T04:57:00.000
143011375,"Community Video Services II, Inc.",Closed,214-330-0344,419 N. Cockrell Hill Rd,Dallas,TX,75211,419 N. Cockrell Hill Rd,Dallas,TX,75211,2024-06-28T04:57:00.000
143011376,"Detection and Automation Systems Services, Inc.",Closed,516-822-9556,8 Ruth Drive,Hicksville,NY,11801,8 Ruth Drive,Hicksville,NY,11801,2024-06-28T04:57:00.000
143011377,"CBE Technologies, Inc.",Active,401-330-2804,200 Bulfinch Drive,Andover,MA,01810,200 Bulfinch Drive,Andover,MA,01810,2024-06-28T04:57:00.000
143011380,Arbogast Business Services & Computers,Closed,541-989-8260,360 Skyline Drive,Heppner,OR,97836,360 Skyline Drive,Heppner,OR,97836,2024-06-28T04:58:00.000
143011381,ICC Application Services,Closed,562-595-6909,3610 Long Beach Boulevard,Long Beach,CA,90807,3610 Long Beach Boulevard,Long Beach,CA,90807,2024-06-28T04:58:00.000
143011383,"Net Express Communications, Inc.",Closed,540-432-6160,P.O. Box 115,Dayton,VA,22821,P.O. Box 115,Dayton,VA,22821,2024-06-28T04:58:00.000
143011384,"EMO Solutions, Inc.",Closed,630-369-1350,1250 Shore Rd.,Naperville,IL,60563,1250 Shore Rd.,Naperville,IL,60563,2024-06-28T04:58:00.000
143011385,The Computer Merchant,Closed,800-617-6172,80 Washington Street,Norwell,MA,02061,80 Washington Street,Norwell,MA,02061,2024-06-28T04:58:00.000
143011386,"T-Net, Inc.",Closed,715-652-3762,P.O. Box 179,Auburndale,WI,54412,P.O. Box 179,Auburndale,WI,54412,2024-06-28T04:58:00.000
143011387,SDV Telecommunications,Closed,530-265-3632,103 Providence Mine Rd,Nevada City,CA,95959,103 Providence Mine Rd,Nevada City,CA,95959,2024-06-28T04:58:00.000
143011388,"Wavelength DCS, Inc",Closed,207-721-8598,88 Harpswell St.,Brunswick,ME,04011,88 Harpswell St.,Brunswick,ME,04011,2024-06-28T04:58:00.000
143011390,City of Thomasville Utilities,Active,229-236-9300,111 Victoria Pl,Thomasville,GA,31792,111 Victoria Pl,Thomasville,GA,31792,2025-04-12T08:00:00.000
143011391,Tri-County Communications,Closed,706-278-5057,203 East Emery Street,Dalton,GA,30722,203 East Emery Street,Dalton,GA,30722,2024-06-28T04:58:00.000
143011393,MD Information Systems dba Berkeley Computer Dynamics,Closed,510-540-0735,2115 Allston Way,Berkeley,CA,94704,2115 Allston Way,Berkeley,CA,94704,2024-06-28T04:58:00.000
143011395,Broken Acres Enterprises Inc.,Closed,419-621-8277,3708 Columbus  Avenue,Sandusky,OH,44870,3708 Columbus  Avenue,Sandusky,OH,44870,2024-06-28T04:58:00.000
143011396,Phone Net,Active,910-608-0404,379 Boone Rd,Lumberton,NC,28360,379 Boone Rd,Lumberton,NC,28360,2024-06-28T04:58:00.000
143011397,"Ambrosini & Sons Electric, Inc.",Closed,707-839-1210,184 Frog Alley,McKinleyville,CA,95519,184 Frog Alley,McKinleyville,CA,95519,2024-06-28T04:58:00.000
143011398,"Juneau Electronics, Inc.",Closed,907-789-1400,8111 Glacier Highway,Juneau,AK,99801,8111 Glacier Highway,Juneau,AK,99801,2024-06-28T04:58:00.000
143011399,"DG Computers, Inc.",Closed,937-382-3644,31 E. Locust St.,Wilmington,OH,45177,31 E. Locust St.,Wilmington,OH,45177,2024-06-28T04:58:00.000
143011400,"Graybar Electric Company, Inc",Active,907-562214,5501 A Street,Anchorsge,AK,99518,5501 A Street,Anchorsge,AK,99518,2016-11-03T19:33:00.000
143011402,Kynd Internet Services,Closed,207-876-2736,72 Union Square,Dover Foxcroft,ME,04426,72 Union Square,Dover Foxcroft,ME,04426,2024-06-28T04:59:00.000
143011404,"Aspen Internet Services, Inc",Closed,970-544-3434,220 West Main Street,Aspen,CO,81611,220 West Main Street,Aspen,CO,81611,2024-06-28T04:59:00.000
143011409,Nowak Consulting Inc,Closed,312-518-2945,1918 W. Church St,McHenry,IL,60050,1918 W. Church St,McHenry,IL,60050,2024-06-28T04:59:00.000
143011414,Baron Telecommunication,Closed,206-674-1113,1011 SW Klickitat Way,Seattle,WA,98134,1011 SW Klickitat Way,Seattle,WA,98134,2024-06-28T04:59:00.000
143011415,"Microshare, Inc.",Closed,847-310-9900,1355 Remington Rd.,Schaumburg,IL,60173,1355 Remington Rd.,Schaumburg,IL,60173,2024-06-28T04:59:00.000
143011416,"Precision Communications Paging (P.C.P., Inc.)",Closed,818-248-0399,3616 Foothill Blvd.,La Crescenta,CA,91214,3616 Foothill Blvd.,La Crescenta,CA,91214,2024-06-28T04:59:00.000
143011418,"AMERICAN OPTI-NET, INC.",Active,405-848-0900,315 N.W. 94TH St,OKLAHOMA CITY,OK,73114,315 N.W. 94TH St,OKLAHOMA CITY,OK,73114,2024-06-28T04:59:00.000
143011419,"Gundlach Champion, Inc.",Closed,906-482-2480,58 N. Huron Street,Houghton,MI,49931,58 N. Huron Street,Houghton,MI,49931,2024-06-28T04:59:00.000
143011421,2K DataCom Inc. dba Sisna Internet,Closed,702-346-2288,P.O. Box 234,Mesquite,NV,89024,P.O. Box 234,Mesquite,NV,89024,2024-06-28T04:59:00.000
143011425,"DiversiFIRE, Inc.",Closed,318-397-9800,20 Oak Spring Drive,West Monroe,LA,71291,20 Oak Spring Drive,West Monroe,LA,71291,2024-06-28T05:00:00.000
143011427,"CalData, Inc dba MicroAge",Closed,925-556-6920,11700 Dublin Blvd,Dublin,CA,94568,11700 Dublin Blvd,Dublin,CA,94568,2024-06-28T05:00:00.000
143011430,North Shore Office Machines,Closed,414-657-3355,9114 58th Place,Kenosha,WI,53144,9114 58th Place,Kenosha,WI,53144,2024-06-28T05:00:00.000
143011432,Northeast Washington Computer Consultants,Closed,509-684-1937,218 N. Oak Street,Colville,WA,99114,218 N. Oak Street,Colville,WA,99114,2024-06-28T05:00:00.000
143011434,"Ace Software, Inc.",Closed,614-875-4910,6110 Enterprise Parkway,Grove City,OH,43123,6110 Enterprise Parkway,Grove City,OH,43123,2024-06-28T05:00:00.000
143011437,"Enter Comp Consulting Group, LLP",Active,334-393-2667,913 Rucker Blvd Ste 38,Enterprise,AL,36330,913 Rucker Blvd Ste 38,Enterprise,AL,36330,2024-06-28T05:00:00.000
143011438,"Kanza Technologies, Inc.",Closed,785-448-5533,401 S. Main St,Oattawa,KS,66067,401 S. Main St,Oattawa,KS,66067,2024-06-28T05:00:00.000
143011439,"DiscoverNet, Inc.",Closed,715-830-1500,402 Graham Avenue,Eau Claire,WI,54701,402 Graham Avenue,Eau Claire,WI,54701,2024-06-28T05:00:00.000
143011441,Small Systems Computer,Closed,212-628-2652,445 East 83rd Street,New York,NY,10028,445 East 83rd Street,New York,NY,10028,2024-06-28T05:00:00.000
143011442,"Systems Electric, Inc.",Closed,413-238-5364,9 East Windsor Road,Worthington,MA,01098,9 East Windsor Road,Worthington,MA,01098,2024-06-28T05:01:00.000
143011444,C & D Computer Consulting,Closed,512-786-3295,P.O. Box 24,Calliham,TX,78007,P.O. Box 24,Calliham,TX,78007,2024-06-28T05:01:00.000
143011445,"Daniel L. Gouin, Inc.",Closed,360-452-9661,823 E 6th St.,Port Angeles,WA,98362,823 E 6th St.,Port Angeles,WA,98362,2024-06-28T05:01:00.000
143011447,"Tri-Com, Incorporated",Closed,708-354-5033,5503 South La Grange Road,Countryside,IL,60525,5503 South La Grange Road,Countryside,IL,60525,2024-06-28T05:01:00.000
143011453,Red Earth Design,Closed,978-355-3059,P.O. Box 837,Barre,MA,01005,P.O. Box 837,Barre,MA,01005,2024-06-28T05:01:00.000
143011454,"Kirkland TV, Inc.",Closed,904-259-6503,1165 South 6th St.,Macclenny,FL,32063,1165 South 6th St.,Macclenny,FL,32063,2024-06-28T05:01:00.000
143011455,"Advanced Communication Services, Inc.",Closed,727-556-2812,11801 28th Street N.,St. Petersburg,FL,33716,11801 28th Street N.,St. Petersburg,FL,33716,2024-06-28T05:01:00.000
143011456,"Byte Support, Inc",Closed,215-836-4600,600 Bethlehem Pike,Erdenheim,PA,19038,600 Bethlehem Pike,Erdenheim,PA,19038,2024-06-28T05:01:00.000
143011459,"Kern Internet Services, LLC",Active,661-900-5535,500 Gayle Ave.,Modesto,CA,95350,500 Gayle Ave.,Modesto,CA,95350,2024-06-28T05:01:00.000
143011462,"TES Electrical Construction, Inc.",Closed,661-834-0900,5306 Aldrin Court,Bakersfield,CA,93313,5306 Aldrin Court,Bakersfield,CA,93313,2024-06-28T05:02:00.000
143011465,"Tekkies, Incorporated",Active,269-637-7083,7360 North Shore Drive,South Haven,MI,49090,7360 North Shore Drive,South Haven,MI,49090,2024-06-28T05:02:00.000
143011466,Corporate Telecom Inc.,Closed,503-254-3302,12812 Northeast Airport Way,Portland,OR,97230,12812 Northeast Airport Way,Portland,OR,97230,2024-06-28T05:02:00.000
143011470,Associated Systems of Georgia Inc,Closed,912-265-0432,P.O. Box 626,Brunswick,GA,31521,P.O. Box 626,Brunswick,GA,31521,2024-06-28T05:02:00.000
143011471,Bowling Green Electronics Corporation,Active,804-633-2069,20371 Beale Lane,Bowling Green,VA,22427,20371 Beale Lane,Bowling Green,VA,22427,2024-06-28T05:02:00.000
143011472,Interactive Practice Management LLC,Closed,256-571-9188,2308 Homer Clayton Drive,Guntersville,AL,35976,2308 Homer Clayton Drive,Guntersville,AL,35976,2024-06-28T05:02:00.000
143011473,"Wiz Computer, Inc.",Closed,920-487-3450,311 Steele Street,Algoma,WI,54201,311 Steele Street,Algoma,WI,54201,2024-06-28T05:02:00.000
143011475,"Graybar Electric Company, Inc.",Closed,713-507-9232,P.O. Box 922026,Houston,TX,77292,P.O. Box 922026,Houston,TX,77292,2024-06-28T05:02:00.000
143011476,Tocco Computer Service,Closed,256-840-2318,1506 Industrial Blvd.,Boaz,AL,35957,1506 Industrial Blvd.,Boaz,AL,35957,2024-06-28T05:02:00.000
143011478,DBS Technologies,Closed,512-729-2323,205 St. Francis Circle,Rockport,TX,78382,205 St. Francis Circle,Rockport,TX,78382,2024-06-28T05:02:00.000
143011481,"Snap Systems, Inc.",Closed,315-363-0468,P.O. Box 2410,Santa Monica,CA,90407,P.O. Box 2410,Santa Monica,CA,90407,2024-06-28T05:02:00.000
143011483,"Futron, Inc",Closed,800-741-8641,14e East Guilford St,Thomasville,NC,27360,14e East Guilford St,Thomasville,NC,27360,2024-06-28T05:03:00.000
143011485,Sampson Computer Services,Closed,805-549-0364,59 South Tassajara Dr.,San Luis Obispo,CA,93405,59 South Tassajara Dr.,San Luis Obispo,CA,93405,2024-06-28T05:03:00.000
143011486,"Computer Networking & Process Reengineering, Inc.",Closed,301-855-8227,6960 Bond Street,St Leonard,MD,20685,6960 Bond Street,St Leonard,MD,20685,2024-06-28T05:03:00.000
143011488,"Micro Systems Unlimited, Inc.",Closed,781-279-4200,P.O. Box 126,Reading,MA,01867,P.O. Box 126,Reading,MA,01867,2024-06-28T05:03:00.000
143011489,"Corkrey Electric, Inc.",Closed,516-486-7977,300 Jerusalem Avenue,Hempstead,NY,11550,300 Jerusalem Avenue,Hempstead,NY,11550,2024-06-28T05:03:00.000
143011490,Central Computer Assoc. dba Tech Knowledge Inc.,Closed,207-622-9772,P.O. Box 2668,Augusta,ME,04338,P.O. Box 2668,Augusta,ME,04338,2024-06-28T05:03:00.000
143011495,"Advanced Cabling Solutions, Inc.",Closed,414-259-7170,10437 Innovation Drive,Wauwatosa,WI,53226,10437 Innovation Drive,Wauwatosa,WI,53226,2024-06-28T05:03:00.000
143011497,"Magnolia Internet Services, Inc.",Closed,870-234-1215,1114 East North Street,Magnolia,AR,71753,1114 East North Street,Magnolia,AR,71753,2024-06-28T05:03:00.000
143011498,"Computer Concepts, Inc.",Closed,704-282-1266,1300 West Roosevelt Blvd.,Monroe,NC,28110,1300 West Roosevelt Blvd.,Monroe,NC,28110,2024-06-28T05:03:00.000
143011502,"IBS Interactive , Inc.",Closed,973-285-2600,2 Ridgedale Ave.,Cedar Knolls,NJ,07927,2 Ridgedale Ave.,Cedar Knolls,NJ,07927,2024-06-28T05:04:00.000
143011504,Libi Industries Ltd,Closed,516-326-2000,63-53 252nd Street,Little Neck,NY,11362,63-53 252nd Street,Little Neck,NY,11362,2024-06-28T05:04:00.000
143011506,Shawnee Creek Associates,Closed,918-653-2187,HC 63 Box 5342,Hodgen,OK,74939,HC 63 Box 5342,Hodgen,OK,74939,2024-06-28T05:04:00.000
143011508,Dukane Corporation,Closed,630-628-7000,2900 Dukane Drive,St. Charles,IL,60174,2900 Dukane Drive,St. Charles,IL,60174,2024-06-28T05:04:00.000
143011509,"Acture Solutions, Inc.",Active,518-377-4057,453 New Karner Road,Albany,NY,12205,453 New Karner Road,Albany,NY,12205,2025-04-18T08:00:00.000
143011510,"Net Planner Systems, Inc.",Active,678-205-2566,3145 Northwoods Parkway,Norcross,GA,30071,3145 Northwoods Parkway,Norcross,GA,30071,2024-06-28T05:04:00.000
143011511,Joseph E Covillion,Closed,207-668-2114,Rout 15 HC 76,Jackman,ME,04945,Rout 15 HC 76,Jackman,ME,04945,2024-06-28T05:04:00.000
143011515,CorpLink Inc.,Closed,317-726-0295,"6320 Rucker Road,",Indianapolis,IN,46220,"6320 Rucker Road,",Indianapolis,IN,46220,2024-06-28T05:04:00.000
143011516,Johnson Electonics,Active,831-424-6459,78A Malarin Street,Salinas,CA,93901,78A Malarin Street,Salinas,CA,93901,2024-06-28T05:04:00.000
143011521,"BSO Associates, Inc.",Closed,202-496-0609,1110 Vermont Ave. N W,Washington,DC,20005,1110 Vermont Ave. N W,Washington,DC,20005,2024-06-28T05:04:00.000
143011522,ISP Networks,Closed,415-778-5100,60 Federal St,San Francisco,CA,94107,60 Federal St,San Francisco,CA,94107,2024-06-28T05:04:00.000
143011524,"Associated Systems of Georgia, Inc.",Closed,912-265-0432,1820 Norwich St.,Brunswick,GA,31520,1820 Norwich St.,Brunswick,GA,31520,2024-06-28T05:05:00.000
143011526,Avalon.Com dba Charter Communications,Closed,231-935-1705,223 Grandview Parkway,Traverse City,MI,49684,223 Grandview Parkway,Traverse City,MI,49684,2024-06-28T05:05:00.000
143011527,Rockliffe Systems Inc,Closed,408-554-0766,2008 Eucalyptus Court,Santa Clara,CA,95050,2008 Eucalyptus Court,Santa Clara,CA,95050,2024-06-28T05:05:00.000
143011529,Pangea Direct Inc,Closed,310-372-5987,120 South Sepulveda  Blvd,Manhattan Beach,CA,90266,120 South Sepulveda  Blvd,Manhattan Beach,CA,90266,2024-06-28T05:05:00.000
143011536,John Blankfort DBA PC People,Closed,408-649-5900,534 Abrego Street,Monterey,CA,93940,534 Abrego Street,Monterey,CA,93940,2024-06-28T05:05:00.000
143011537,"Rochester Telecom Systems, Inc.",Active,507-287-6370,"1530 Greenview Dr. SW, Suite 113",Rochester,MN,55903,"1530 Greenview Dr. SW, Suite 113",Rochester,MN,55903,2025-09-16T08:00:00.000
